Sigla,Código,Município,Produção - algodão - herbáceo (caroço) (2000),Produção - milho (2000),Produção - soja (2000),
PI,2211704,Wall Ferraz,,498.896675610853,,
PR,4100103,Abatiá,63.2086285841805,2733.77318626581,2433.53220049095,
PR,4100202,Adrianópolis,,2778.92220668308,,
PR,4100301,Agudos do Sul,,3736.08143952924,,
PR,4100400,Almirante Tamandaré,,2257.45102086359,,
PR,4100459,Altamira do Paraná,1618.59238195919,1377.04512272679,63.2086285841805,
PR,4100509,Altônia,1022.62531245121,2812.78397199603,970.703938971343,
PR,4100608,Alto Paraná,69.9809816467713,404.083732734582,,
PR,4100707,Alto Piquiri,3591.60457419397,1738.23728606496,11294.0274573805,
PR,4100806,Alvorada do Sul,,6099.63265837342,11720.6857003238,
PR,4100905,Amaporã,,708.839620551167,,
PR,4101002,Ampére,,10885.4288226042,7338.97326882753,
PR,4101051,Anahy,1092.60629409798,1456.05590845701,6977.78110548935,
PR,4101101,Andirá,,2591.5537719514,11350.4637329021,
PR,4101150,Ângulo,47.4064714381354,1419.9366921232,6426.96305639864,
PR,4101200,Antonina,,45.1490204172718,,
PR,4101309,Antônio Olinto,,11555.8917758007,410.856085797173,
PR,4101408,Apucarana,,19671.4281958053,14797.5914417608,
PR,4101507,Arapongas,,10108.8656714272,23757.4145435684,
PR,4101606,Arapoti,,21420.9527369746,27039.7483279041,
PR,4101655,Arapuã,158.021571460451,4034.06497428323,4634.54694583295,
PR,4101705,Araruna,264.12176944104,2889.53730670539,20639.8746837558,
PR,4101804,Araucária,,20122.918399978,641.116089925259,
PR,4101853,Ariranha do Ivaí,94.8129428762707,2733.77318626581,3090.45044756225,
PR,4101903,Assaí,67.7235306259077,2729.25828422408,25148.0043724204,
PR,4102000,Assis Chateaubriand,1232.56825739152,8287.10269759024,84139.7144496277,
PR,4102109,Astorga,185.110983710814,4106.30340695087,22430.0333433006,
PR,4102208,Atalaia,51.9213734798625,1467.34316356133,4440.40615803868,
PR,4102307,Balsa Nova,,6808.47227892458,609.511775633169,
PR,4102406,Bandeirantes,,3379.40417823279,8108.76406694201,
PR,4102505,Barbosa Ferraz,1575.70081256278,3772.20065586306,7149.34738307499,
PR,4102604,Barracão,,9282.63859779108,428.915693964082,
PR,4102703,Barra do Jacaré,45.1490204172718,1349.95571047643,12336.9698290195,
PR,4102752,Bela Vista da Caroba,,7291.56679738939,5720.38088686833,
PR,4102802,Bela Vista do Paraíso,,6697.85717890227,18316.9575832872,
PR,4102901,Bituruna,,9901.1801775077,,
PR,4103008,Boa Esperança,1476.37296764479,3449.38515987956,50605.2795346991,
PR,4103024,Boa Esperança do Iguaçu,,10528.7515613078,2429.01729844922,
PR,4103040,Boa Ventura de São Roque,,10797.3882327905,15452.2522378113,
PR,4103057,Boa Vista da Aparecida,198.655689835996,4160.48223145159,3869.27104976019,
PR,4103107,Bocaiúva do Sul,,6104.14756041514,,
PR,4103156,Bom Jesus do Sul,,10578.4154837668,142.219414314406,
PR,4103206,Bom Sucesso,45.1490204172718,1959.4674861096,3009.18221081116,
PR,4103222,Bom Sucesso do Sul,,13497.2996537434,14829.1957560529,
PR,4103305,Borrazópolis,264.12176944104,3975.37124774078,12960.0263107779,
PR,4103354,Braganey,218.972749023768,2223.58925555063,26199.9765481428,
PR,4103370,Brasilândia do Sul,2386.12572905281,3984.40105182423,10124.6678285732,
PR,4103404,Cafeara,948.129428762707,925.554918554071,311.528240879175,
PR,4103453,Cafelândia,4.51490204172718,15858.5934215667,32281.5495983493,
PR,4103479,Cafezal do Sul,1232.56825739152,404.083732734582,715.611973613758,
PR,4103503,Califórnia,,8350.31132617441,205.428042898587,
PR,4103602,Cambará,101.585295938861,3173.97613533421,16036.9320522149,
PR,4103701,Cambé,,10488.1174429322,35719.6475031246,
PR,4103800,Cambira,67.7235306259077,6828.78933811236,3115.28240879175,
PR,4103909,Campina da Lagoa,3408.75104150402,6343.43736862668,34419.3557151071,
PR,4103958,Campina do Simão,,6336.66501556409,4830.94518464808,
PR,4104006,Campina Grande do Sul,,1620.84983298006,,
PR,4104055,Campo Bonito,,11978.0351167022,24423.3625947232,
PR,4104105,Campo do Tenente,,6808.47227892458,2939.20122916439,
PR,4104204,Campo Largo,,19034.8270079218,279.923926587085,
PR,4104253,Campo Magro,,5156.01813165244,,
PR,4104303,Campo Mourão,2237.13396167582,11835.8157023878,58946.56105679,
PR,4104402,Cândido de Abreu,155.764120439588,16366.519901261,2889.53730670539,
PR,4104428,Candói,,39369.945803861,38448.9057873486,
PR,4104451,Cantagalo,,10316.5511653466,5682.00421951365,
PR,4104501,Capanema,101.585295938861,10280.4319490128,25491.1369275916,
PR,4104600,Capitão Leônidas Marques,255.091965357586,7393.15209332825,7228.35816880521,
PR,4104659,Carambeí,,35358.4553397864,25233.7875112132,
PR,4104709,Carlópolis,,2027.1910167355,,
PR,4104808,Cascavel,,34281.6512028345,112281.098875713,
PR,4104907,Castro,,63578.8505516021,87850.9639279274,
PR,4105003,Catanduvas,63.2086285841805,20678.2513511105,12625.9235596901,
PR,4105102,Centenário do Sul,1137.75531451525,1844.33748404555,1830.79277792037,
PR,4105201,Cerro Azul,,11479.1384410913,,
PR,4105300,Céu Azul,63.2086285841805,5824.22363382806,18542.7026853735,
PR,4105409,Chopinzinho,,21820.5215676674,39200.6369772962,
PR,4105508,Cianorte,13.5447061251815,3501.30653335943,6230.5648175835,
PR,4105607,Cidade Gaúcha,110.615100022316,507.926479694307,205.428042898587,
PR,4105706,Clevelândia,,13023.234939362,22059.811375879,
PR,4105805,Colombo,,1237.08315943325,,
PR,4105904,Colorado,395.053928651128,1209.99374718288,1036.17001857639,
PR,4106001,Congonhinhas,,1279.97472882965,7185.4665994088,
PR,4106100,Conselheiro Mairinck,,1654.71159829301,178.338630648224,
PR,4106209,Contenda,,11939.6584493475,187.368434731678,
PR,4106308,Corbélia,185.110983710814,16208.4983298006,55142.7560866349,
PR,4106407,Cornélio Procópio,,7869.47425873047,19364.4148569679,
PR,4106456,Coronel Domingos Soares,,10363.9576367847,6797.18502382027,
PR,4106506,Coronel Vivida,,24552.0373029124,30870.6427103096,
PR,4106555,Corumbataí do Sul,255.091965357586,3083.67809449966,1869.16944527505,
PR,4106571,Cruzeiro do Iguaçu,,9264.57898962417,1943.66532896355,
PR,4106605,Cruzeiro do Oeste,1232.56825739152,1801.44591464914,494.381773569126,
PR,4106704,Cruzeiro do Sul,162.536473502178,972.961389992207,821.712171594346,
PR,4106803,Cruz Machado,,20303.5144816471,,
PR,4106852,Cruzmaltina,250.577063315858,5704.57872972229,12361.801790249,
PR,4106902,Curitiba,,162.536473502178,,
PR,4107009,Curiúva,,3338.77005985725,1325.12374924693,
PR,4107108,Diamante do Norte,,311.528240879175,112.872551043179,
PR,4107124,Diamante do Sul,212.200395961177,3654.81320277815,185.110983710814,
PR,4107157,Diamante D'Oeste,3828.63693138465,1415.42179008147,1121.9531573692,
PR,4107207,Dois Vizinhos,,29936.0579876721,6977.78110548935,
PR,4107256,Douradina,85.7831387928164,1212.25119820375,311.528240879175,
PR,4107306,Doutor Camargo,,3747.36869463356,14215.169078378,
PR,4107405,Enéas Marques,,10838.0223511661,155.764120439588,
PR,4107504,Engenheiro Beltrão,297.983534753994,6404.38854619,41139.787404218,
PR,4107520,Esperança Nova,112.872551043179,322.815495983493,,
PR,4107538,Entre Rios do Oeste,,3280.07633331479,6280.2287400425,
PR,4107546,Espigão Alto do Iguaçu,42.8915693964082,12488.2190474174,4634.54694583295,
PR,4107553,Farol,426.658242943218,3476.47457212993,28669.6279649676,
PR,4107603,Faxinal,218.972749023768,3684.16006604938,10815.4478409575,
PR,4107652,Fazenda Rio Grande,,1361.24296558074,702.067267488576,
PR,4107702,Fênix,462.777459277036,6537.57815642095,16510.9967665963,
PR,4107736,Fernandes Pinheiro,,10205.9360653243,8928.21878751549,
PR,4107751,Figueira,,753.988640968439,467.292361318763,
PR,4107801,Floraí,203.170591877723,4386.22733353795,13817.857698706,
PR,4107850,Flor da Serra do Sul,,16036.9320522149,3490.01927825511,
PR,4107900,Floresta,,7390.89464230739,23732.5825823389,
PR,4108007,Florestópolis,,1668.25630441819,4842.2324397524,
PR,4108106,Flórida,212.200395961177,225.745102086359,753.988640968439,
PR,4108205,Formosa do Oeste,7384.1222892448,681.750208300804,13756.9065211427,
PR,4108304,Foz do Iguaçu,,523.728636840353,9420.34311006376,
PR,4108320,Francisco Alves,1848.85238608728,1869.16944527505,5483.34852967766,
PR,4108403,Francisco Beltrão,,34417.0982640863,7851.41465056356,
PR,4108452,Foz do Jordão,,10156.2721428653,7451.84581987071,
PR,4108502,General Carneiro,,1819.50552281605,,
PR,4108551,Godoy Moreira,4216.91850697318,1316.09394516347,194.140787794269,
PR,4108601,Goioerê,3891.84555996883,6790.41267075768,27529.6151994315,
PR,4108650,Goioxim,,15709.6016541897,7420.24150557862,
PR,4108700,Grandes Rios,246.062161274131,3153.65907614643,,
PR,4108809,Guaíra,4467.49557028904,18337.2746424749,25308.2833949017,
PR,4108908,Guairaçá,,97.0703938971343,,
PR,4108957,Guamiranga,,7248.67522799298,4625.51714174949,
PR,4109005,Guapirama,,1083.57649001452,237.032357190677,
PR,4109104,Guaporema,,458.262557235309,164.793924523042,
PR,4109203,Guaraci,67.7235306259077,417.628438859764,1004.5657042843,
PR,4109302,Guaraniaçu,,24168.2706293656,16418.4412747409,
PR,4109401,Guarapuava,,61973.8028757681,62488.501708525,
PR,4109500,Guaraqueçaba,,63.2086285841805,,
PR,4109609,Guaratuba,,60.9511775633169,,
PR,4109658,Honório Serpa,,20346.4060510435,19158.9868140693,
PR,4109708,Ibaiti,,4957.36244181644,,
PR,4109757,Ibema,,5749.72775013956,6384.07148700223,
PR,4109807,Ibiporã,,2182.95513717509,17980.5973811785,
PR,4109906,Icaraíma,422.143340901491,388.281575588537,300.240985774857,
PR,4110003,Iguaraçu,47.4064714381354,1313.83649414261,9889.89292240338,
PR,4110052,Iguatu,94.8129428762707,1094.86374511884,2616.3857331809,
PR,4110078,Imbaú,,2948.23103324785,2268.73827596791,
PR,4110102,Imbituva,,18041.5485587418,20186.1270285622,
PR,4110201,Inácio Martins,,5384.02068475966,124.159806147497,
PR,4110300,Inajá,228.002553107222,747.216287905848,291.211181691403,
PR,4110409,Indianópolis,,214.457846982041,38.376667354681,
PR,4110508,Ipiranga,,27125.5314666969,17165.6575626467,
PR,4110607,Iporã,2905.33946385144,2212.30200044632,4609.71498460345,
PR,4110656,Iracema do Oeste,1291.26198393397,790.107857302256,7043.2471850944,
PR,4110706,Irati,,34620.268855964,5946.12598895469,
PR,4110805,Iretama,1320.6088472052,5526.24009907407,2336.46180659381,
PR,4110904,Itaguajé,923.297467533208,2982.0927985608,794.622759343983,
PR,4110953,Itaipulândia,,981.991194075661,10515.2068551826,
PR,4111001,Itambaracá,,1643.42434318869,8896.6144732234,
PR,4111100,Itambé,,5684.26167053452,26845.6075401098,
PR,4111209,Itapejara d'Oeste,,10000.5080224257,12169.9184534756,
PR,4111258,Itaperuçu,,2485.45357397081,,
PR,4111308,Itaúna do Sul,,322.815495983493,,
PR,4111407,Ivaí,,12797.4898372757,8131.33857715065,
PR,4111506,Ivaiporã,422.143340901491,8165.2003424636,7731.76974645779,
PR,4111555,Ivaté,909.752761408026,361.192163338174,595.967069507987,
PR,4111605,Ivatuba,,2584.78141888881,15700.5718501063,
PR,4111704,Jaboti,,984.248645096525,,
PR,4111803,Jacarezinho,,3611.92163338174,2248.42121678013,
PR,4111902,Jaguapitã,,2629.93043930608,5797.1342215777,
PR,4112009,Jaguariaíva,,7433.7862117038,4907.69851935744,
PR,4112108,Jandaia do Sul,33.8617653129538,3984.40105182423,2243.90631473841,
PR,4112207,Janiópolis,1839.82258200382,1616.33493093833,18271.8085628699,
PR,4112306,Japira,,1067.77433286848,,
PR,4112405,Japurá,,3411.00849252488,9892.15037342425,
PR,4112504,Jardim Alegre,1760.8117962736,5799.39167259856,4634.54694583295,
PR,4112603,Jardim Olinda,180.596081669087,2993.38005366512,1794.67356158655,
PR,4112702,Jataizinho,31.6043142920902,758.503543010166,6162.8412869576,
PR,4112751,Jesuítas,3690.93241911197,2363.55121884418,10501.6621490574,
PR,4112801,Joaquim Távora,,1905.28866160887,83.5256877719528,
PR,4112900,Jundiaí do Sul,,1857.88219017073,178.338630648224,
PR,4112959,Juranda,11928.3711942432,6187.6732481871,37523.3508687946,
PR,4113007,Jussara,,2964.03319039389,14438.6567294435,
PR,4113106,Kaloré,85.7831387928164,2494.48337805427,10174.3317510322,
PR,4113205,Lapa,,23335.2712026669,14747.9275193018,
PR,4113254,Laranjal,135.447061251815,7115.48561776203,259.606867399313,
PR,4113304,Laranjeiras do Sul,,12589.8043433562,4982.19440304594,
PR,4113403,Leópolis,11.2872551043179,22292.3288310279,17836.1205158432,
PR,4113429,Lidianópolis,1295.7768859757,4036.3224253041,3862.4986966976,
PR,4113452,Lindoeste,817.197269552619,4546.50635601927,4907.69851935744,
PR,4113502,Loanda,11.2872551043179,379.251771505083,1020.36786143034,
PR,4113601,Lobato,146.734316356133,677.235306259077,1498.94747785342,
PR,4113700,Londrina,31.6043142920902,18926.4693589203,33195.8172617991,
PR,4113734,Luiziana,943.61452672098,10594.2176409128,63976.1619312741,
PR,4113759,Lunardelli,2465.13651478304,2311.62984536431,4049.86713142928,
PR,4113809,Lupionópolis,1137.75531451525,1248.37041453756,1320.6088472052,
PR,4113908,Mallet,,20371.238012273,6991.32581161453,
PR,4114005,Mamborê,625.313932779214,14657.6294784673,92560.0067574489,
PR,4114104,Mandaguaçu,1878.19924935851,2133.29121471609,8878.55486505649,
PR,4114203,Mandaguari,,1334.15355333038,6808.47227892458,
PR,4114302,Mandirituba,,4670.66616216677,85.7831387928164,
PR,4114351,Manfrinópolis,,10140.4699857192,,
PR,4114401,Mangueirinha,,31094.1303613751,36435.2594767383,
PR,4114500,Manoel Ribas,108.357649001452,13023.234939362,11675.5366799065,
PR,4114609,Marechal Cândido Rondon,160.279022481315,26791.4287156091,34627.0412090266,
PR,4114708,Maria Helena,943.61452672098,2343.23415965641,106.100197980589,
PR,4114807,Marialva,,3280.07633331479,47056.5665299015,
PR,4114906,Marilândia do Sul,,20120.6609489572,20560.8638980256,
PR,4115002,Marilena,,354.419810275583,,
PR,4115101,Mariluz,2122.00395961177,1291.26198393397,6230.5648175835,
PR,4115200,Maringá,,5016.05616835889,36137.2759419843,
PR,4115309,Mariópolis,,14838.2255601364,12488.2190474174,
PR,4115358,Maripá,212.200395961177,5505.92303988629,32367.3327371421,
PR,4115408,Marmeleiro,,18727.8136690843,7420.24150557862,
PR,4115457,Marquinho,20.3170591877723,6088.3454032691,223.487651065495,
PR,4115507,Marumbi,6.77235306259077,4943.81773569126,1097.1211961397,
PR,4115606,Matelândia,29.3468632712267,4977.67950100421,16822.5250074755,
PR,4115705,Matinhos,,,,
PR,4115739,Mato Rico,94.8129428762707,8237.43877513124,2318.40219842691,
PR,4115754,Mauá da Serra,,4602.94263154086,4751.93439891785,
PR,4115804,Medianeira,,6688.82737481881,16682.5630441819,
PR,4115853,Mercedes,15.8021571460451,5212.45440717403,10449.7407755776,
PR,4115903,Mirador,58.6937265424533,286.696279649676,674.977855238213,
PR,4116000,Miraselva,,171.566277585633,422.143340901491,
PR,4116059,Missal,13.5447061251815,4781.28126218908,16680.3055931611,
PR,4116109,Moreira Sales,1695.34571666856,690.780012384258,3399.72123742056,
PR,4116208,Morretes,,79.0107857302256,,
PR,4116307,Munhoz de Melo,74.4958836884984,823.96962261521,4697.75557441713,
PR,4116406,Nossa Senhora das Graças,106.100197980589,358.934712317311,1293.51943495484,
PR,4116505,Nova Aliança do Ivaí,,133.189610230952,,
PR,4116604,Nova América da Colina,,410.856085797173,4973.16459896249,
PR,4116703,Nova Aurora,4259.81007636959,9244.2619304364,42616.1603718628,
PR,4116802,Nova Cantu,3135.59946797952,3977.62869876164,24486.5712233073,
PR,4116901,Nova Esperança,9.02980408345435,1381.56002476852,2794.72436382912,
PR,4116950,Nova Esperança do Sudoeste,,10190.1339081782,214.457846982041,
PR,4117008,Nova Fátima,20.3170591877723,1794.67356158655,7027.44502794835,
PR,4117057,Nova Laranjeiras,42.8915693964082,15996.2979338394,1993.32925142255,
PR,4117107,Nova Londrina,,209.942944940314,,
PR,4117206,Nova Olímpia,67.7235306259077,604.996873591442,,
PR,4117214,Nova Santa Bárbara,51.9213734798625,559.84785317417,5621.05304195034,
PR,4117222,Nova Santa Rosa,106.100197980589,8557.99682009387,17158.8852095841,
PR,4117255,Nova Prata do Iguaçu,24.8319612294995,12671.0725801073,12960.0263107779,
PR,4117271,Nova Tebas,139.961963293543,7585.03543010166,618.541579716623,
PR,4117297,Novo Itacolomi,27.0894122503631,5146.98832756898,223.487651065495,
PR,4117305,Ortigueira,18.0596081669087,9334.55997127094,8722.79074461691,
PR,4117404,Ourizona,,3221.38260677234,15732.1761643984,
PR,4117453,Ouro Verde do Oeste,5368.21852761361,2625.41553726435,15066.2281132436,
PR,4117503,Paiçandu,,3535.16829867238,17644.2371790698,
PR,4117602,Palmas,,10828.9925470826,9731.87135094293,
PR,4117701,Palmeira,,27154.8783299681,57576.2882871258,
PR,4117800,Palmital,92.5554918554071,9966.64625711274,1918.83336773405,
PR,4117909,Palotina,799.13766138571,35947.6500562318,58393.4855566785,
PR,4118006,Paraíso do Norte,638.858638904396,864.603740990755,2103.94435144486,
PR,4118105,Paranacity,656.918247071304,591.45216746626,435.688047026673,
PR,4118204,Paranaguá,,58.6937265424533,,
PR,4118303,Paranapoema,925.554918554071,832.999426698664,747.216287905848,
PR,4118402,Paranavaí,194.140787794269,986.506096117388,,
PR,4118451,Pato Bragado,,2871.47769853849,4081.47144572137,
PR,4118501,Pato Branco,,25053.1914295441,23527.1545394403,
PR,4118600,Paula Freitas,,9740.90115502639,7851.41465056356,
PR,4118709,Paulo Frontin,,9837.97154892352,7429.27130966207,
PR,4118808,Peabiru,139.961963293543,5187.62244594453,25592.7222235305,
PR,4118857,Perobal,844.286681802982,282.181377607949,1392.84727987283,
PR,4118907,Pérola,178.338630648224,706.582169530303,,
PR,4119004,Pérola d'Oeste,,6853.62129934186,10630.3368572466,
PR,4119103,Piên,,4803.85577239772,,
PR,4119152,Pinhais,,158.021571460451,,
PR,4119202,Pinhalão,,1781.12885546137,,
PR,4119251,Pinhal de São Bento,,4900.92616629485,467.292361318763,
PR,4119301,Pinhão,,28827.649536428,31299.5584042737,
PR,4119400,Piraí do Sul,,15093.317525494,12429.5253208749,
PR,4119509,Piraquara,,489.866871527399,,
PR,4119608,Pitanga,,22989.8811964748,27814.0540280603,
PR,4119657,Pitangueiras,31.6043142920902,2878.25005160108,7887.53386689738,
PR,4119707,Planaltina do Paraná,,155.764120439588,,
PR,4119806,Planalto,,7171.92189328362,17461.3836463799,
PR,4119905,Ponta Grossa,,42654.5370392175,75358.2299784683,
PR,4119954,Pontal do Paraná,,,,
PR,4120002,Porecatu,1582.47316562538,422.143340901491,1232.56825739152,
PR,4120101,Porto Amazonas,,3228.15495983493,4885.12400914881,
PR,4120150,Porto Barreiro,,4607.45753358258,5607.50833582515,
PR,4120200,Porto Rico,,173.823728606496,,
PR,4120309,Porto Vitória,,3232.66986187666,,
PR,4120333,Prado Ferreira,,2496.74082907513,5365.96107659275,
PR,4120358,Pranchita,,11016.3609818143,16919.5954013726,
PR,4120408,Presidente Castelo Branco,,340.875104150402,729.156679738939,
PR,4120507,Primeiro de Maio,,5858.08539914101,19120.6101467146,
PR,4120606,Prudentópolis,,28312.9507036711,15314.5477255386,
PR,4120655,Quarto Centenário,9903.43762852856,4600.68518051999,29168.5246405784,
PR,4120705,Quatiguá,,638.858638904396,,
PR,4120804,Quatro Barras,,363.449614359038,,
PR,4120853,Quatro Pontes,,5449.4867643647,8074.90230162906,
PR,4120903,Quedas do Iguaçu,,21197.4650859091,11266.9380451302,
PR,4121000,Querência do Norte,810.424916490028,1205.47884514116,2131.03376369523,
PR,4121109,Quinta do Sol,327.33039802522,3848.95399057242,21028.1562593443,
PR,4121208,Quitandinha,,12890.0453291311,,
PR,4121257,Ramilândia,2406.44278824059,2505.77063315858,3819.60712730119,
PR,4121307,Rancho Alegre,,1907.54611262973,11589.7535411137,
PR,4121356,Rancho Alegre D'Oeste,2887.27985568453,3819.60712730119,23432.3415965641,
PR,4121406,Realeza,4.51490204172718,17571.9987464022,16874.4463809553,
PR,4121505,Rebouças,,14759.2147744061,10470.0578347653,
PR,4121604,Renascença,,29285.9120936633,24346.6092600138,
PR,4121703,Reserva,,26775.626558463,4535.21910091495,
PR,4121752,Reserva do Iguaçu,,13395.7143578045,13131.5925883635,
PR,4121802,Ribeirão Claro,,1833.05022894123,,
PR,4121901,Ribeirão do Pinhal,,1158.07237370302,2991.12260264426,
PR,4122008,Rio Azul,,18612.6836670203,2939.20122916439,
PR,4122107,Rio Bom,,5817.45128076547,2092.65709634055,
PR,4122156,Rio Bonito do Iguaçu,,25547.5732031132,5530.75500111579,
PR,4122172,Rio Branco do Ivaí,,2675.07945972335,,
PR,4122206,Rio Branco do Sul,,6487.91423396195,,
PR,4122305,Rio Negro,,8302.90485473628,760.760994031029,
PR,4122404,Rolândia,,9490.32409171053,26168.3722338507,
PR,4122503,Roncador,209.942944940314,8366.11348332046,25974.2314460565,
PR,4122602,Rondon,,1433.48139824838,392.796477630264,
PR,4122651,Rosário do Ivaí,316.043142920902,2471.90886784563,,
PR,4122701,Sabáudia,,3234.92731289752,8971.1103569119,
PR,4122800,Salgado Filho,9.02980408345435,10400.0768531186,,
PR,4122909,Salto do Itararé,,1103.89354920229,,
PR,4123006,Salto do Lontra,33.8617653129538,13030.0072924246,4860.29204791931,
PR,4123105,Santa Amélia,620.799030737487,713.354522592894,3243.95711698098,
PR,4123204,Santa Cecília do Pavão,63.2086285841805,801.395112406574,5930.32383180865,
PR,4123303,Santa Cruz de Monte Castelo,228.002553107222,516.956283777762,311.528240879175,
PR,4123402,Santa Fé,255.091965357586,507.926479694307,5063.46263979703,
PR,4123501,Santa Helena,711.09707157203,13964.5920150622,40374.5115081453,
PR,4123600,Santa Inês,1022.62531245121,684.007659321667,356.677261296447,
PR,4123709,Santa Isabel do Ivaí,31.6043142920902,607.254324612305,,
PR,4123808,Santa Izabel do Oeste,,9343.58977535439,17014.4083442489,
PR,4123824,Santa Lúcia,261.864318420176,4099.53105388828,7289.30934636853,
PR,4123857,Santa Maria do Oeste,,7720.48249135347,6180.90089512451,
PR,4123907,Santa Mariana,234.774906169813,5928.06638078778,17445.5814892338,
PR,4123956,Santa Mônica,,92.5554918554071,1837.56513098296,
PR,4124004,Santana do Itararé,,2704.42632299458,,
PR,4124020,Santa Tereza do Oeste,,8731.82054870036,27701.1814770171,
PR,4124053,Santa Terezinha de Itaipu,,2519.31533928377,27701.1814770171,
PR,4124103,Santo Antônio da Platina,810.424916490028,5641.37010113811,6673.02521767277,
PR,4124202,Santo Antônio do Caiuá,6.77235306259077,465.034910297899,,
PR,4124301,Santo Antônio do Paraíso,,523.728636840353,7350.26052393185,
PR,4124400,Santo Antônio do Sudoeste,,12829.0941515678,9271.35134268676,
PR,4124509,Santo Inácio,2727.00083320322,1796.93101260742,747.216287905848,
PR,4124608,São Carlos do Ivaí,6.77235306259077,370.221967421629,4291.41439066168,
PR,4124707,São Jerônimo da Serra,63.2086285841805,1808.21826771173,8691.18643032482,
PR,4124806,São João,,9334.55997127094,21755.0554880624,
PR,4124905,São João do Caiuá,20.3170591877723,81.2682367510892,,
PR,4125001,São João do Ivaí,7923.6530832312,5196.65225002798,19009.9950466923,
PR,4125100,São João do Triunfo,,8546.70956498955,2354.52141476072,
PR,4125209,São Jorge d'Oeste,,14901.4341887206,5280.17793779993,
PR,4125308,São Jorge do Ivaí,,13793.0257374765,36728.7281094506,
PR,4125357,São Jorge do Patrocínio,128.674708189225,316.043142920902,,
PR,4125407,São José da Boa Vista,,4530.70419887322,261.864318420176,
PR,4125456,São José das Palmeiras,2810.52652097517,1187.41923697425,1738.23728606496,
PR,4125506,São José dos Pinhais,,8142.62583225496,108.357649001452,
PR,4125555,São Manoel do Paraná,9.02980408345435,2593.81122297226,2803.75416791258,
PR,4125605,São Mateus do Sul,,33195.8172617991,13955.5622109787,
PR,4125704,São Miguel do Iguaçu,,7490.22248722539,71028.438920452,
PR,4125753,São Pedro do Iguaçu,3322.9679027112,2521.57279030463,20678.2513511105,
PR,4125803,São Pedro do Ivaí,51.9213734798625,1246.1129635167,12149.6013942878,
PR,4125902,São Pedro do Paraná,,108.357649001452,,
PR,4126009,São Sebastião da Amoreira,22.5745102086359,1833.05022894123,11242.1060839007,
PR,4126108,São Tomé,,826.227073636074,1550.86885133329,
PR,4126207,Sapopema,,2465.13651478304,,
PR,4126256,Sarandi,,539.530793986398,11395.6127533194,
PR,4126272,Saudade do Iguaçu,,6783.64031769508,1679.54355952251,
PR,4126306,Sengés,,5630.08284603379,7040.98973407353,
PR,4126355,Serranópolis do Iguaçu,,4201.11634982714,21247.1290083681,
PR,4126405,Sertaneja,,6882.96816261308,22928.9300189115,
PR,4126504,Sertanópolis,29.3468632712267,8424.80720986291,28080.4332485222,
PR,4126603,Siqueira Campos,,1697.60316768942,,
PR,4126652,Sulina,,4607.45753358258,3894.10301098969,
PR,4126678,Tamarana,,4011.4904640746,12560.457480085,
PR,4126702,Tamboara,,471.80726336049,428.915693964082,
PR,4126801,Tapejara,128.674708189225,690.780012384258,297.983534753994,
PR,4126900,Tapira,42.8915693964082,442.460400089263,232.51745514895,
PR,4127007,Teixeira Soares,,28911.1752242,26416.6918461457,
PR,4127106,Telêmaco Borba,,203.170591877723,214.457846982041,
PR,4127205,Terra Boa,207.68549391945,4034.06497428323,20093.5715367068,
PR,4127304,Terra Rica,128.674708189225,1374.78767170593,,
PR,4127403,Terra Roxa,781.078053218802,17849.6652219684,40604.7715122734,
PR,4127502,Tibagi,,59375.4767507541,89377.0008180312,
PR,4127601,Tijucas do Sul,,5318.55460515462,,
PR,4127700,Toledo,106.100197980589,17937.7058117821,113644.599292315,
PR,4127809,Tomazina,,2270.99572698877,,
PR,4127858,Três Barras do Paraná,20.3170591877723,27292.5828422408,7991.3766138571,
PR,4127882,Tunas do Paraná,,1869.16944527505,,
PR,4127908,Tuneiras do Oeste,460.520008256172,2232.61905963409,5016.05616835889,
PR,4127957,Tupãssi,,5657.17225828415,38859.7618731458,
PR,4127965,Turvo,,5819.70873178633,5101.83930715171,
PR,4128005,Ubiratã,14483.8057498608,8289.3601486111,77482.491389101,
PR,4128104,Umuarama,1584.73061664624,857.831387928164,1959.4674861096,
PR,4128203,União da Vitória,,3636.75359461124,661.433149113032,
PR,4128302,Uniflor,47.4064714381354,602.739422570578,1072.2892349102,
PR,4128401,Uraí,112.872551043179,1498.94747785342,7975.57445671106,
PR,4128500,Wenceslau Braz,,5724.89578891006,,
PR,4128534,Ventania,,18687.1795507088,28037.5416791258,
PR,4128559,Vera Cruz do Oeste,2131.03376369523,5937.09618487124,19626.279175388,
PR,4128609,Verê,,16933.1401074978,9720.58409583861,
PR,4128625,Vila Alta,340.875104150402,426.658242943218,541.788245007261,
PR,4128633,Doutor Ulysses,,4751.93439891785,,
PR,4128658,Virmond,,9061.40839774645,1419.9366921232,
PR,4128708,Vitorino,,14531.2122212989,16287.5091155308,
PR,4128807,Xambrê,255.091965357586,329.587849046084,11.2872551043179,
PR,4199919,Assunguy de Cima,,,,
PR,4199929,Conchas,,,,
PR,4199939,Palmira,,,,
PR,4199949,Porto de Cima,,,,
RJ,3300100,Angra dos Reis,,,,
RJ,3300159,Aperibé,,6.77235306259077,,
RJ,3300209,Araruama,,81.2682367510892,,
RJ,3300225,Areal,,51.9213734798625,,
