,regiao,ibge,municipio,pib_per_capita,uf,vab,Impostos,populacao,taxa_analfabetismo,percentage_votos_centrao
575,Nordeste,2107308,Nova Iorque,10887.92,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1899.975,4681.999316673891,19.430000000000007,0.062381852551984876
576,Nordeste,2107357,Nova Olinda do Maranhão,8629.42,MA,"Administração, defesa, educação e saúde públicas e seguridade social",7296.121,21228.004779000214,21.33,0.8105223973197667
577,Nordeste,2107407,Olho d'Água das Cunhãs,9604.66,MA,"Administração, defesa, educação e saúde públicas e seguridade social",10061.853,19615.996401746652,26.180000000000007,
578,Nordeste,2107456,Olinda Nova do Maranhão,7169.1,MA,"Administração, defesa, educação e saúde públicas e seguridade social",5862.954,14967.998911997322,18.549999999999997,0.9135220125786163
579,Nordeste,2107506,Paço do Lumiar,9903.22,MA,"Administração, defesa, educação e saúde públicas e seguridade social",113046.096,125264.99229543524,4.1299999999999955,0.4599877409248791
580,Nordeste,2107605,Palmeirândia,7012.83,MA,"Administração, defesa, educação e saúde públicas e seguridade social",4903.047,19839.999115906132,19.840000000000003,0.8092069527430744
581,Nordeste,2107704,Paraibano,8501.35,MA,"Administração, defesa, educação e saúde públicas e seguridade social",12243.955,21571.000135272632,23.620000000000005,0.8914375490966222
582,Nordeste,2107803,Parnarama,9200.29,MA,"Administração, defesa, educação e saúde públicas e seguridade social",13895.4,35108.01126920999,25.700000000000003,0.2839691953616004
583,Nordeste,2107902,Passagem Franca,10394.2,MA,"Administração, defesa, educação e saúde públicas e seguridade social",9764.539,19253.00696542302,25.129999999999995,0.813740721560504
584,Nordeste,2108009,Pastos Bons,15718.51,MA,"Administração, defesa, educação e saúde públicas e seguridade social",16669.213,19692.999145593316,17.090000000000003,0.5361523563589412
585,Nordeste,2108058,Paulino Neves,7263.57,MA,"Administração, defesa, educação e saúde públicas e seguridade social",6433.881,16294.989516174554,21.08,0.8599966980353311
586,Nordeste,2108108,Paulo Ramos,9206.4,MA,"Administração, defesa, educação e saúde públicas e seguridade social",10923.13,21092.008276850887,26.790000000000006,0.8870986043345058
587,Nordeste,2108207,Pedreiras,20119.04,MA,Demais serviços,71118.125,39153.008443742845,15.299999999999997,0.5698834400924079
588,Nordeste,2108256,Pedro do Rosário,6177.79,MA,"Administração, defesa, educação e saúde públicas e seguridade social",5792.246,25560.011913645492,20.42,0.9005085120495246
589,Nordeste,2108306,Penalva,6509.64,MA,"Administração, defesa, educação e saúde públicas e seguridade social",11907.4,38986.97178338587,16.810000000000002,0.788562091503268
590,Nordeste,2108405,Peri Mirim,6677.29,MA,"Administração, defesa, educação e saúde públicas e seguridade social",4237.271,14370.99197428897,15.319999999999993,0.5300771208226221
591,Nordeste,2108454,Peritoró,9794.8,MA,"Administração, defesa, educação e saúde públicas e seguridade social",21522.103,23529.998876955124,25.049999999999997,0.8822539949537427
592,Nordeste,2108504,Pindaré-Mirim,8926.87,MA,"Administração, defesa, educação e saúde públicas e seguridade social",21113.058,33185.99901197172,15.730000000000004,0.762138225525858
593,Nordeste,2108603,Pinheiro,12358.06,MA,"Administração, defesa, educação e saúde públicas e seguridade social",116276.675,84159.98740902699,14.090000000000003,0.7516954193932183
594,Nordeste,2108702,Pio XII,8995.4,MA,"Administração, defesa, educação e saúde públicas e seguridade social",11942.147,21273.99115103275,24.870000000000005,0.9254572325882136
595,Nordeste,2108801,Pirapemas,6952.31,MA,"Administração, defesa, educação e saúde públicas e seguridade social",5123.398,18814.010019691297,23.540000000000006,0.6284321689683184
596,Nordeste,2108900,Poção de Pedras,9416.88,MA,"Administração, defesa, educação e saúde públicas e seguridade social",7311.611,17320.993896067488,25.340000000000003,0.7167213114754099
597,Nordeste,2109007,Porto Franco,42237.94,MA,Indústrias de transformação,147919.958,24294.00067806337,10.950000000000003,0.9777491131892938
598,Nordeste,2109056,Porto Rico do Maranhão,7726.92,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1766.167,5936.002443405652,13.019999999999996,0.9067677618646448
599,Nordeste,2109106,Presidente Dutra,15659.03,MA,Demais serviços,103986.503,48264.009073358946,16.269999999999996,0.4394255554191727
600,Nordeste,2109205,Presidente Juscelino,6530.55,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1875.985,12939.004831139795,20.700000000000003,0.8778625954198473
601,Nordeste,2109239,Presidente Médici,8519.79,MA,"Administração, defesa, educação e saúde públicas e seguridade social",2420.055,7124.000591563876,18.799999999999997,0.9669796050501781
602,Nordeste,2109270,Presidente Sarney,8586.92,MA,"Administração, defesa, educação e saúde públicas e seguridade social",3633.027,19216.99864444993,20.349999999999994,0.30909371622664816
603,Nordeste,2109304,Presidente Vargas,6725.89,MA,"Administração, defesa, educação e saúde públicas e seguridade social",2861.591,11328.007445854748,19.709999999999994,0.3082797427652733
604,Nordeste,2109403,Primeira Cruz,5732.25,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1637.255,15545.00885341707,20.310000000000002,0.79981220657277
605,Nordeste,2109452,Raposa,9060.95,MA,"Administração, defesa, educação e saúde públicas e seguridade social",20803.11,31586.014821845387,10.280000000000001,0.7164088565362451
606,Nordeste,2109502,Riachão,33184.18,MA,"Agricultura, inclusive apoio à agricultura e a pós colheita",24716.473,20287.99988428221,15.010000000000005,0.930890203433848
607,Nordeste,2109551,Ribamar Fiquene,15804.57,MA,"Administração, defesa, educação e saúde públicas e seguridade social",4447.418,7858.999074318377,16.53,0.9920268569030634
608,Nordeste,2109601,Rosário,10249.99,MA,"Administração, defesa, educação e saúde públicas e seguridade social",42933.625,43243.00101756197,13.400000000000006,0.6596180717279926
609,Nordeste,2109700,Sambaíba,83488.56,MA,"Agricultura, inclusive apoio à agricultura e a pós colheita",14811.43,5685.9997225967245,19.700000000000003,0.9325268817204301
610,Nordeste,2109759,Santa Filomena do Maranhão,7643.59,MA,"Administração, defesa, educação e saúde públicas e seguridade social",2374.185,7878.000651526312,23.61,0.8902929350947731
611,Nordeste,2109809,Santa Helena,8359.57,MA,"Administração, defesa, educação e saúde públicas e seguridade social",21474.443,42828.99634789828,17.83,0.9214972706004679
612,Nordeste,2109908,Santa Inês,16303.11,MA,Demais serviços,198248.532,89926.99828437643,12.409999999999997,0.6643721407499252
613,Nordeste,2110005,Santa Luzia,10171.02,MA,"Administração, defesa, educação e saúde públicas e seguridade social",40156.353,73105.02928909785,23.08,0.8121918897429101
614,Nordeste,2110039,Santa Luzia do Paruá,9940.98,MA,"Administração, defesa, educação e saúde públicas e seguridade social",18808.106,25486.99957147082,16.069999999999993,0.8308172826652785
615,Nordeste,2110104,Santa Quitéria do Maranhão,8441.37,MA,"Administração, defesa, educação e saúde públicas e seguridade social",12770.23,25884.00662451711,24.090000000000003,0.8200855663138933
616,Nordeste,2110203,Santa Rita,9157.47,MA,"Administração, defesa, educação e saúde públicas e seguridade social",40349.994,38732.00807646653,15.579999999999998,0.6246527777777777
617,Nordeste,2110237,Santana do Maranhão,5407.66,MA,"Administração, defesa, educação e saúde públicas e seguridade social",3193.973,13703.997107806334,28.200000000000003,0.886600559369438
618,Nordeste,2110278,Santo Amaro do Maranhão,5916.27,MA,"Administração, defesa, educação e saúde públicas e seguridade social",3227.708,16218.990681628797,17.680000000000007,0.33564333564333565
619,Nordeste,2110302,Santo Antônio dos Lopes,210498.16,MA,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação",108649.379,14516.00000209028,23.08,0.8411330049261084
620,Nordeste,2110401,São Benedito do Rio Preto,7644.43,MA,"Administração, defesa, educação e saúde públicas e seguridade social",6686.727,18769.00475247991,20.959999999999994,0.9068886337543054
621,Nordeste,2110500,São Bento,6789.21,MA,"Administração, defesa, educação e saúde públicas e seguridade social",17058.427,45988.967494008866,15.769999999999996,0.33974602691810507
622,Nordeste,2110609,São Bernardo,9756.48,MA,"Administração, defesa, educação e saúde públicas e seguridade social",19513.63,28824.986470530355,22.459999999999994,0.9300529765646045
623,Nordeste,2110658,São Domingos do Azeitão,43036.91,MA,"Agricultura, inclusive apoio à agricultura e a pós colheita",28205.891,7447.999565953967,20.64,0.43171451569627045
624,Nordeste,2110708,São Domingos do Maranhão,10350.64,MA,"Administração, defesa, educação e saúde públicas e seguridade social",26571.145,34390.99756150345,21.090000000000003,0.712980243258897
625,Nordeste,2110807,São Félix de Balsas,18980.02,MA,"Agricultura, inclusive apoio à agricultura e a pós colheita",2771.548,4540.001011590082,22.560000000000002,0.4054474708171206
626,Nordeste,2110856,São Francisco do Brejão,10037.61,MA,"Administração, defesa, educação e saúde públicas e seguridade social",5245.197,12082.00169163775,19.019999999999996,0.8789392774788625
627,Nordeste,2110906,São Francisco do Maranhão,8097.27,MA,"Administração, defesa, educação e saúde públicas e seguridade social",3016.335,12225.99765106017,25.159999999999997,0.9626808834729627
628,Nordeste,2111003,São João Batista,6540.54,MA,"Administração, defesa, educação e saúde públicas e seguridade social",4983.13,20735.999779834692,18.260000000000005,0.7561242644039962
629,Nordeste,2111029,São João do Carú,7803.06,MA,"Administração, defesa, educação e saúde públicas e seguridade social",4014.577,15767.990634443411,28.209999999999994,0.7282928623988226
630,Nordeste,2111052,São João do Paraíso,13516.41,MA,"Pecuária, inclusive apoio à pecuária",8224.697,11206.99742017296,13.349999999999994,0.9879057924888606
631,Nordeste,2111078,São João do Soter,8343.29,MA,"Administração, defesa, educação e saúde públicas e seguridade social",3957.853,18745.99037070508,27.150000000000006,0.6986144654887505
632,Nordeste,2111102,São João dos Patos,13084.13,MA,"Administração, defesa, educação e saúde públicas e seguridade social",28186.473,26062.99769262458,16.769999999999996,0.3672787979966611
633,Nordeste,2111201,São José de Ribamar,12719.88,MA,Demais serviços,260262.114,180344.9681915238,4.840000000000003,0.5950176737922909
634,Nordeste,2111250,São José dos Basílios,8110.03,MA,"Administração, defesa, educação e saúde públicas e seguridade social",3014.312,7639.000225646514,24.700000000000003,0.685798976017246
635,Nordeste,2111300,São Luís,32739.65,MA,Demais serviços,7508823.87,1115932.086781624,3.989999999999995,0.4875856477085129
636,Nordeste,2111409,São Luís Gonzaga do Maranhão,9144.38,MA,"Administração, defesa, educação e saúde públicas e seguridade social",6191.807,18599.997375437157,26.700000000000003,0.47156029218057716
637,Nordeste,2111508,São Mateus do Maranhão,10282.41,MA,"Administração, defesa, educação e saúde públicas e seguridade social",27697.21,41750.000729400985,21.53,0.4426185344827586
638,Nordeste,2111532,São Pedro da Água Branca,9987.76,MA,"Administração, defesa, educação e saúde públicas e seguridade social",8538.05,12779.001197465695,19.459999999999994,0.993658271425983
639,Nordeste,2111573,São Pedro dos Crentes,17777.02,MA,"Pecuária, inclusive apoio à pecuária",4145.081,4700.000112504795,8.930000000000007,0.9518072289156626
640,Nordeste,2111607,São Raimundo das Mangabeiras,38745.98,MA,"Agricultura, inclusive apoio à agricultura e a pós colheita",57712.706,19089.999091518654,13.780000000000001,0.5216148624508753
641,Nordeste,2111631,São Raimundo do Doca Bezerra,8744.58,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1600.738,5028.001001763378,22.370000000000005,0.38050694025347015
642,Nordeste,2111672,São Roberto,6677.17,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1187.029,6855.996627313667,25.310000000000002,0.8310297166551486
643,Nordeste,2111706,São Vicente Ferrer,6493.02,MA,"Administração, defesa, educação e saúde públicas e seguridade social",6639.479,22451.986902858764,21.28,0.3170052880601169
644,Nordeste,2111722,Satubinha,6522.36,MA,"Administração, defesa, educação e saúde públicas e seguridade social",2831.899,14273.99744877621,25.569999999999993,0.6850285714285714
645,Nordeste,2111748,Senador Alexandre Costa,9025.36,MA,"Administração, defesa, educação e saúde públicas e seguridade social",6238.045,11285.001595504224,24.930000000000007,0.6026829749457486
646,Nordeste,2111763,Senador La Rocque,13387.31,MA,"Administração, defesa, educação e saúde públicas e seguridade social",9209.22,13980.995136438913,20.08,0.8232089798613403
647,Nordeste,2111789,Serrano do Maranhão,7006.1,MA,"Administração, defesa, educação e saúde públicas e seguridade social",2019.154,10343.003953697491,20.700000000000003,0.7662456946039036
648,Nordeste,2111805,Sítio Novo,12147.76,MA,"Administração, defesa, educação e saúde públicas e seguridade social",9887.414,18237.002871311255,17.010000000000005,0.7599122659018053
649,Nordeste,2111904,Sucupira do Norte,11874.38,MA,"Administração, defesa, educação e saúde públicas e seguridade social",4795.841,10631.001955470518,19.939999999999998,0.6310386473429952
650,Nordeste,2111953,Sucupira do Riachão,8434.63,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1968.572,5692.002731595815,23.810000000000002,0.3292600135777325
651,Nordeste,2112001,Tasso Fragoso,272095.76,MA,"Agricultura, inclusive apoio à agricultura e a pós colheita",54579.928,8642.000003969191,13.280000000000001,0.9538026398491515
652,Nordeste,2112100,Timbiras,6716.09,MA,"Administração, defesa, educação e saúde públicas e seguridade social",9498.552,29241.012106746635,28.799999999999997,0.7122760610797162
653,Nordeste,2112209,Timon,13547.65,MA,"Administração, defesa, educação e saúde públicas e seguridade social",295337.103,171316.9809524161,11.680000000000007,0.35375390311973254
654,Nordeste,2112233,Trizidela do Vale,23648.98,MA,Indústrias extrativas,17002.813,22222.997144062872,16.689999999999998,0.3112621586780734
655,Nordeste,2112274,Tufilândia,10236.97,MA,"Administração, defesa, educação e saúde públicas e seguridade social",1559.361,5868.001566869885,23.680000000000007,0.33961262934465375
656,Nordeste,2112308,Tuntum,8646.78,MA,"Administração, defesa, educação e saúde públicas e seguridade social",18575.027,42241.99227920682,21.89,0.38698207677236773
657,Nordeste,2112407,Turiaçu,8264.7,MA,"Administração, defesa, educação e saúde públicas e seguridade social",8886.334,35810.9971323823,15.719999999999999,0.9338756779307468
658,Nordeste,2112456,Turilândia,8544.48,MA,"Administração, defesa, educação e saúde públicas e seguridade social",5646.572,26111.99171863004,17.549999999999997,0.9730110557121179
659,Nordeste,2112506,Tutóia,9115.54,MA,"Administração, defesa, educação e saúde públicas e seguridade social",40278.932,59927.01397832711,22.340000000000003,0.8362262368638564
660,Nordeste,2112605,Urbano Santos,7325.64,MA,"Administração, defesa, educação e saúde públicas e seguridade social",15806.246,33791.00460847106,21.47,0.8979776217944263
661,Nordeste,2112704,Vargem Grande,7499.62,MA,"Administração, defesa, educação e saúde públicas e seguridade social",28203.479,57813.012525967984,22.430000000000007,0.6736334405144695
662,Nordeste,2112803,Viana,9280.44,MA,"Administração, defesa, educação e saúde públicas e seguridade social",36153.623,52852.02274892139,13.790000000000006,0.8166721473199605
663,Nordeste,2112852,Vila Nova dos Martírios,11372.37,MA,"Administração, defesa, educação e saúde públicas e seguridade social",6309.8,13799.999999999998,20.709999999999994,0.9901115618661258
664,Nordeste,2112902,Vitória do Mearim,9656.01,MA,"Administração, defesa, educação e saúde públicas e seguridade social",21934.811,32956.009159062596,18.61,0.6349547612648929
665,Nordeste,2113009,Vitorino Freire,10328.9,MA,"Administração, defesa, educação e saúde públicas e seguridade social",22300.944,31519.991480215707,23.400000000000006,0.1844541910331384
666,Nordeste,2114007,Zé Doca,10867.33,MA,"Administração, defesa, educação e saúde públicas e seguridade social",49430.058,52190.02312435529,19.230000000000004,0.837729912875121
667,Nordeste,2200053,Acauã,10332.99,PI,"Administração, defesa, educação e saúde públicas e seguridade social",3446.124,7118.9971150654355,16.89,0.030183077684314694
668,Nordeste,2200103,Agricolândia,9229.59,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2190.994,5122.998638076014,21.03,0.15966704502459325
669,Nordeste,2200202,Água Branca,13921.29,PI,"Administração, defesa, educação e saúde públicas e seguridade social",18636.87,17524.99718057737,15.060000000000002,0.18470385278895918
670,Nordeste,2200251,Alagoinha do Piauí,8523.28,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2314.773,7677.996616326109,33.61,0.21686303387334316
671,Nordeste,2200277,Alegrete do Piauí,9791.41,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2282.157,4920.9993249184745,29.209999999999994,0.06159278148293448
672,Nordeste,2200301,Alto Longá,9112.43,PI,"Administração, defesa, educação e saúde públicas e seguridade social",5959.607,14371.006087289557,28.25,0.3801044316508234
673,Nordeste,2200400,Altos,13219.3,PI,"Administração, defesa, educação e saúde públicas e seguridade social",47638.63,40680.98636085118,16.980000000000004,0.05454545454545454
674,Nordeste,2200459,Alvorada do Gurguéia,15016.43,PI,"Administração, defesa, educação e saúde públicas e seguridade social",5839.161,5468.999422632409,17.480000000000004,0.22968460111317254
675,Nordeste,2200509,Amarante,10937.14,PI,"Administração, defesa, educação e saúde públicas e seguridade social",12592.538,17608.998147596176,22.090000000000003,0.43784084585420147
676,Nordeste,2200608,Angical do Piauí,9846.26,PI,"Administração, defesa, educação e saúde públicas e seguridade social",4626.732,6779.002281069157,18.150000000000006,0.43140495867768597
677,Nordeste,2200707,Anísio de Abreu,9900.44,PI,"Administração, defesa, educação e saúde públicas e seguridade social",5989.237,9994.004508890514,22.840000000000003,0.21168539325842697
678,Nordeste,2200806,Antônio Almeida,45295.91,PI,Indústrias extrativas,7326.601,3174.9998178643496,16.950000000000003,0.25675675675675674
679,Nordeste,2200905,Aroazes,9847.89,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2903.313,5819.0022431201005,24.090000000000003,0.26941747572815533
680,Nordeste,2200954,Aroeiras do Itaim,9652.94,PI,"Administração, defesa, educação e saúde públicas e seguridade social",823.431,2550.9997990249603,34.629999999999995,0.8587504850601475
681,Nordeste,2201002,Arraial,10380.26,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2276.794,4712.998422004844,23.75,0.5604659129838986
682,Nordeste,2201051,Assunção do Piauí,8156.68,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2265.38,7879.000647322195,31.299999999999997,0.12015113350125944
683,Nordeste,2201101,Avelino Lopes,8590.91,PI,"Administração, defesa, educação e saúde públicas e seguridade social",4140.247,11360.99947502651,18.900000000000006,0.2923226433430515
684,Nordeste,2201150,Baixa Grande do Ribeiro,150504.56,PI,"Agricultura, inclusive apoio à agricultura e a pós colheita",121577.903,11751.000295273447,14.909999999999997,0.049791570171375636
685,Nordeste,2201176,Barra D'Alcântara,9856.65,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1866.375,3952.998635439019,21.909999999999997,
686,Nordeste,2201200,Barras,10520.51,PI,"Administração, defesa, educação e saúde públicas e seguridade social",28083.902,47298.00494462721,24.959999999999994,0.06578947368421052
687,Nordeste,2201309,Barreiras do Piauí,48620.97,PI,"Agricultura, inclusive apoio à agricultura e a pós colheita",8283.946,3356.0003224945945,16.17,0.2196029776674938
688,Nordeste,2201408,Barro Duro,12792.63,PI,"Administração, defesa, educação e saúde públicas e seguridade social",5340.692,7022.002590554092,23.36,0.17002310993727301
689,Nordeste,2201507,Batalha,9305.89,PI,"Administração, defesa, educação e saúde públicas e seguridade social",10821.613,26951.01414265589,25.25,0.02867640469576127
690,Nordeste,2201556,Bela Vista do Piauí,11591.5,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2276.372,4043.999137298883,15.719999999999999,0.4661803713527852
691,Nordeste,2201572,Belém do Piauí,11440.06,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1660.126,3607.0003129354222,29.319999999999993,0.7731843575418994
692,Nordeste,2201606,Beneditinos,8769.43,PI,"Administração, defesa, educação e saúde públicas e seguridade social",4271.277,10479.004222623364,26.189999999999998,0.17054610564010744
693,Nordeste,2201705,Bertolínia,13091.16,PI,"Administração, defesa, educação e saúde públicas e seguridade social",8585.958,5511.998249200225,16.64,0.01813906617400067
694,Nordeste,2201739,Betânia do Piauí,10067.79,PI,"Administração, defesa, educação e saúde públicas e seguridade social",4111.721,6213.999298753747,28.64,0.576506431956669
695,Nordeste,2201770,Boa Hora,9127.74,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2433.094,6848.000819479959,28.340000000000003,0.016913319238900635
696,Nordeste,2201804,Bocaina,10594.7,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2034.476,4509.001670646644,17.53,0.5098404255319149
697,Nordeste,2201903,Bom Jesus,55119.81,PI,"Agricultura, inclusive apoio à agricultura e a pós colheita",160425.848,25584.00019883958,11.900000000000006,0.5724993855984272
698,Nordeste,2201919,Bom Princípio do Piauí,12374.89,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2839.788,5670.001268698146,22.680000000000007,0.07301692665117823
699,Nordeste,2201929,Bonfim do Piauí,9288.55,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2372.136,5699.998277449118,29.47,0.7327385570209465
700,Nordeste,2201945,Boqueirão do Piauí,8028.09,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2226.964,6442.998396878958,21.569999999999993,0.024397972116603297
701,Nordeste,2201960,Brasileira,8288.44,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2805.328,8363.998050296557,24.760000000000005,0.11850010358400663
702,Nordeste,2201988,Brejo do Piauí,11500.45,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2028.606,3824.001147781173,25.83,0.25175879396984924
703,Nordeste,2202000,Buriti dos Lopes,10828.33,PI,"Administração, defesa, educação e saúde públicas e seguridade social",12556.844,19832.00493520238,23.459999999999994,0.3054393305439331
704,Nordeste,2202026,Buriti dos Montes,8414.58,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2092.168,8282.00349868918,23.430000000000007,0.7657258064516129
705,Nordeste,2202059,Cabeceiras do Piauí,8071.8,PI,"Administração, defesa, educação e saúde públicas e seguridade social",3732.286,10670.995440917764,26.790000000000006,0.4773680724221682
706,Nordeste,2202075,Cajazeiras do Piauí,9532.17,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1358.852,3586.0015085756963,19.040000000000006,0.025684931506849314
707,Nordeste,2202083,Cajueiro da Praia,14976.18,PI,"Administração, defesa, educação e saúde públicas e seguridade social",7380.89,7703.9993509693395,19.14,0.11144648247039703
708,Nordeste,2202091,Caldeirão Grande do Piauí,33715.63,PI,"Eletricidade e gás, água, esgoto, atividades de gestão de resíduos e descontaminação",12297.581,5785.999431124378,25.97,0.06045627376425856
709,Nordeste,2202109,Campinas do Piauí,10216.08,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2284.528,5628.0002701623325,22.599999999999994,0.14173537495092264
710,Nordeste,2202117,Campo Alegre do Fidalgo,10086.52,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1821.29,5092.999766024357,30.349999999999994,0.8810289389067524
711,Nordeste,2202133,Campo Grande do Piauí,10378.37,PI,"Administração, defesa, educação e saúde públicas e seguridade social",3453.728,5987.0001744011815,25.549999999999997,0.0749003984063745
712,Nordeste,2202174,Campo Largo do Piauí,7702.79,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1831.591,7341.9982889316725,28.200000000000003,0.3845673227116526
713,Nordeste,2202208,Campo Maior,15034.35,PI,"Administração, defesa, educação e saúde públicas e seguridade social",68244.901,46950.00562046248,15.89,0.12353823088455772
714,Nordeste,2202251,Canavieira,10652.17,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1188.847,3938.0005200818237,20.47,0.1654054054054054
715,Nordeste,2202307,Canto do Buriti,12725.69,PI,"Administração, defesa, educação e saúde públicas e seguridade social",19745.624,21326.000476202076,21.370000000000005,0.6171500104318798
716,Nordeste,2202406,Capitão de Campos,9276.42,PI,"Administração, defesa, educação e saúde públicas e seguridade social",6078.131,11471.002714409224,22.939999999999998,0.012612175600291051
717,Nordeste,2202455,Capitão Gervásio Oliveira,10582.72,PI,"Administração, defesa, educação e saúde públicas e seguridade social",3265.834,4126.998635511476,23.510000000000005,0.28524280999528523
718,Nordeste,2202505,Caracol,8855.03,PI,"Administração, defesa, educação e saúde públicas e seguridade social",5421.812,11008.994097140268,29.510000000000005,0.6375
719,Nordeste,2202539,Caraúbas do Piauí,9718.63,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2634.746,5909.999969131452,31.260000000000005,0.06707712248865846
720,Nordeste,2202554,Caridade do Piauí,9806.1,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2334.803,5102.001917174004,24.849999999999994,0.20671433012123097
721,Nordeste,2202604,Castelo do Piauí,10267.96,PI,"Administração, defesa, educação e saúde públicas e seguridade social",12184.266,19715.99889364587,23.040000000000006,0.10785433320644588
722,Nordeste,2202653,Caxingó,9702.47,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2163.824,5477.002454014288,29.599999999999994,0.010726325467361323
723,Nordeste,2202703,Cocal,9776.23,PI,"Administração, defesa, educação e saúde públicas e seguridade social",14709.402,27900.993634560564,26.709999999999994,0.07294646505925623
724,Nordeste,2202711,Cocal de Telha,9568.33,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2082.555,4908.001396272913,24.629999999999995,0.21900647948164148
725,Nordeste,2202729,Cocal dos Alves,9216.79,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2266.707,6180.00214825335,30.760000000000005,0.006165228113440197
726,Nordeste,2202737,Coivaras,9324.45,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1398.225,4044.0015228780244,22.049999999999997,0.1802189210320563
727,Nordeste,2202752,Colônia do Gurguéia,10780.57,PI,"Administração, defesa, educação e saúde públicas e seguridade social",5520.187,6544.999475908973,16.310000000000002,0.261433201296363
728,Nordeste,2202778,Colônia do Piauí,8886.02,PI,"Administração, defesa, educação e saúde públicas e seguridade social",3195.958,7665.001429211277,25.11,0.09043326548415237
729,Nordeste,2202802,Conceição do Canindé,12564.06,PI,"Administração, defesa, educação e saúde públicas e seguridade social",2914.373,4810.9997882849975,22.650000000000006,0.3926771918038294
730,Nordeste,2202851,Coronel José Dias,8694.47,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1961.852,4687.998003328553,24.78,0.3998975934459805
731,Nordeste,2202901,Corrente,25426.51,PI,"Agricultura, inclusive apoio à agricultura e a pós colheita",69843.274,26770.996766760363,13.280000000000001,0.45601005484460694
732,Nordeste,2203008,Cristalândia do Piauí,8990.27,PI,"Administração, defesa, educação e saúde públicas e seguridade social",3139.827,8350.002947631161,20.730000000000004,0.8682972718720602
733,Nordeste,2203107,Cristino Castro,11616.02,PI,"Administração, defesa, educação e saúde públicas e seguridade social",9059.285,10464.003505503606,17.980000000000004,0.14728066693132194
734,Nordeste,2203206,Curimatá,12336.59,PI,"Administração, defesa, educação e saúde públicas e seguridade social",9114.693,11460.99643418481,12.590000000000003,0.3565965583173996
735,Nordeste,2203230,Currais,82098.16,PI,"Agricultura, inclusive apoio à agricultura e a pós colheita",23638.698,4981.99993763563,20.61,0.8120915032679739
736,Nordeste,2203255,Curralinhos,8862.51,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1508.624,4475.000761635248,21.379999999999995,0.1484474691620587
737,Nordeste,2203271,Curral Novo do Piauí,14544.26,PI,"Administração, defesa, educação e saúde públicas e seguridade social",11078.817,5390.000041253388,26.22,0.0652793614595211
738,Nordeste,2203305,Demerval Lobão,15267.54,PI,"Administração, defesa, educação e saúde públicas e seguridade social",27009.92,13862.001147532608,14.560000000000002,0.39759036144578314
739,Nordeste,2203354,Dirceu Arcoverde,9578.83,PI,"Administração, defesa, educação e saúde públicas e seguridade social",3822.263,7045.999250430377,23.810000000000002,0.6286153058612747
740,Nordeste,2203404,Dom Expedito Lopes,11245.65,PI,"Administração, defesa, educação e saúde públicas e seguridade social",6097.46,6939.999466460364,18.97,0.03514376996805112
741,Nordeste,2203420,Domingos Mourão,10692.03,PI,"Administração, defesa, educação e saúde públicas e seguridade social",1970.082,4352.001818176716,23.549999999999997,0.020518358531317494
742,Nordeste,2203453,Dom Inocêncio,17165.89,PI,"Administração, defesa, educação e saúde públicas e seguridade social",14699.109,9574.000765471526,19.290000000000006,0.20241038318912238
